link_wine,titulo,comentario_sommelier,preco_total,preco_associado,desconto,tipo,uvas,pais,regiao,vinicola,teor_alcoolico,amadurecimento,classificacao,visual,aroma,gustativo,temperatura_servico,potencial_guarda,harmonizacao,quantidade_avaliacoes,nota
https://www.wine.com.br/vinhos/fleur-du-cap-laszlo-2014/prod19155.html,Fleur du Cap Laszlo 2014,"Este exemplar é uma homenagem ao visionário Dr. Julius Laszlo, que desempenhou um papel fundamental na indústria do vinho sul-africano. Produzido apenas em safras excepcionais, este tinto mantém a filosofia de quanto menor o volume, maior a qualidade. Recebeu medalha de prata no Decanter Awards 2018 e 4,5 estrelas pelo Platter's Wine Guide 2018.",460.0,340.17,26.0,Tinto,"Merlot (35%), Cabernet Sauvignon (32%), Petit Verdot (22%), Malbec (11%)",África do Sul,Coastal Region,Fleur Du Cap,14.50% ABV,22 meses em barricas de carvalho francês.,Seco,Rubi intenso,"Frutas negras em compota, frutas vermelhas maduras, couro, tabaco, amadeirado, chocolate","Complexo, intenso, encorpado, acidez agradável, taninos presentes, amadeirado, bom final",16 °C,11 anos,"Alcatra ao molho de vinho, talharim com ragu de cordeiro, pizza de bacon, lasanha de cogumelos, picanha grelhada, ossobuco com polenta, risoto de parmesão, churrasco.",1.0,5.0
https://www.wine.com.br/vinhos/gallo-signature-series-cabernet-sauvignon-2014/prod18923.html,Gallo Signature Series Cabernet Sauvignon 2014,"Um Cabernet Sauvignon impressionante que integra a linha Gallo Signature Series, a qual celebra a história da família Gallo, cujo início foi em 1933, e exibe sua excelência, sua arte em fazer vinhos. Pela elevada qualidade que possui recebeu a medalha de bronze na Sunset International Wine Competition, em 2017.",449.4,286.49,36.0,Tinto,Cabernet Sauvignon (100%),Estados Unidos,Napa Valley,E. & J. Gallo Winery,15.30% ABV,Aproximadamente 20 meses em barricas de carvalho francês e americano.,Seco,Rubi intenso,"Groselha negra, cereja, chocolate, cravo, azeitona preta","Encorpado, fresco, taninos sedosos, final longo",16 °C,10 anos,"Costela na brasa, risoto de bacon, carré de cordeiro, fettucine com iscas de filé mignon, cogumelos recheados com tofu defumado, e queijos duros.",2.0,4.5
https://www.wine.com.br/vinhos/calyptra-zahir-2011/prod21768.html,Calyptra Zahir 2011,"Integrante da linha Premium da Calyptra, esse nobre tinto pontuado por Robert Parker, faz referência ao Dr. José Zahir, renomado médico e fundador da vinícola. Produzido com uvas criteriosamente selecionadas, esse exemplar une a alta qualidade do terroir do Cachapoal, com a experiência do enólogo francês François Massoc.",444.0,377.4,15.0,Tinto,Cabernet Sauvignon (100%),Chile,Valle del Cachapoal,Calyptra,15.00% ABV,26 meses em barricas de carvalho francês.,Seco,Rubi intenso,"Cereja, ameixa, cassis, framboesa, especiarias, herbáceo, amadeirado","Encorpado, taninos presentes, boa acidez, frutado, amadeirado, final persistente",16 °C,12 anos,"Boeuf Bourguignon, lombo de cordeiro ao molho rotie de amora, bife ancho, risoto de gorgonzola com nozes, cogumelos salteados, ossobuco com polenta.",6.0,4.0
https://www.wine.com.br/vinhos/canepa-magnificum-d-o-valle-del-maipo-cabernet-sauvignon-2013/prod16180.html,Canepa Magnificum D.O. Valle del Maipo Cabernet Sauvignon 2013,"Elaborado apenas em safras excepcionais, o Canepa Magnificvm Cabernet Sauvignon teve seu primeiro exemplar lançado em 1990. Tinto ícone da Viña Canepa, é produzido com uvas cuidadosamente selecionadas de Puente Alto, uma área do Valle del Maipo que detém alguns dos melhores vinhedos de Cabernet Sauvignon do país. Essa safra foi pontuada com 92 James Suckling e 91 Descorchados.",429.4,281.04,35.0,Tinto,Cabernet Sauvignon,Chile,Valle del Maipo,Viña Canepa,14.00% ABV,Em barricas de carvalho francês.,Seco,Rubi intenso,"Groselha negra, ameixa, amora, cacau, tosta, tabaco","Estruturado, frutado, fresco, taninos macios, final longo",16 °C,9 anos,"Ossobuco com redução de vinho, risoto de lentilha com cebola caramelizada e filé mignon na manteiga de gengibre, paleta de cordeiro assada, costeleta de javali com batatas douradas, risoto de cogumelos, queijos como o pecorino e o grana padano.",1.0,5.0
https://www.wine.com.br/vinhos/canepa-magnificum-d-o-valle-del-maipo-cabernet-sauvignon-2016/prod22598.html,Canepa Magnificum D.O. Valle del Maipo Cabernet Sauvignon 2016,"Elaborado apenas em safras excepcionais, o Canepa Magnificvm Cabernet Sauvignon teve seu primeiro exemplar lançado em 1990. Tinto ícone da Viña Canepa, é produzido com uvas cuidadosamente selecionadas de Puente Alto, uma área do Valle del Maipo que detém alguns dos melhores vinhedos de Cabernet Sauvignon do país. Essa safra foi pontuada com 92 James Suckling.",429.4,364.99,15.0,Tinto,Cabernet Sauvignon (100.00%),Chile,Valle del Maipo,Viña Canepa,14.00% ABV,Em barricas de carvalho francês,Seco,Rubi profundo,"Groselha negra, ameixa, amora, cacau, tosta, tabaco","Estruturado, frutado, fresco, taninos macios, final longo",16 °C,9 anos,"Ossobuco com redução de vinho, risoto de lentilha com cebola caramelizada e filé mignon na manteiga de gengibre, paleta de cordeiro assada, costeleta de javali com batatas douradas, risoto de cogumelos, queijos como o pecorino e o grana padano.",1.0,5.0
https://www.wine.com.br/vinhos/gloria-reynolds-branco-2016/prod19776.html,Gloria Reynolds Branco 2016,"Esse vinho é produzido com a Antão Vaz, uma variedade branca nativa de Portugal e uma das uvas mais importantes do Alentejo. Com boa presença em boca, esse exemplar ganhou uma incrível complexidade aromática e gustativa devido ao amadurecimento em barricas de carvalho francês.",355.3,302.01,15.0,Branco,Antão Vaz (100%),Portugal,Alentejo,Reynolds Wine Growers,13.00% ABV,8 meses em barricas novas de carvalho francês. ,Seco,Amarelo-claro,"Frutas brancas, frutas amarelas, mineral, cítrico","Boa acidez, corpo de leve para médio, mineral, bom final",9 °C,5 anos,"Caldeirada de mariscos, atum grelhado, canapés de salmão defumado, peixe assado com legumes, risoto de alho poró, posta de bacalhau ao forno. ",1.0,4.0
https://www.wine.com.br/vinhos/champagne-montaudon-blanc-de-noirs-brut/prod17623.html,Champagne Montaudon Blanc de Noirs Brut,"Champagne com aromas de frutas frescas e frutas secas, com notas de fermento e brioche. Em boca se mostra fresco, cremoso, de médio corpo, frutado, cítrico e com notas de brioche. Esse exemplar é elaborado com toda a maestria da Maison Montaudon, através do Método Champenoise, no qual a segunda fermentação ocorre dentro de garrafas. Ele traz em seu rótulo a expressão ""Blanc de Noirs"", que significa que ele é um espumante branco produzido somente com uvas tintas, nesse caso, a Pinot Noir.",349.9,297.42,15.0,Espumante,Pinot Noir (100%),França,Champagne,Maison Montaudon,12.00% ABV,"Em garrafas, sobre as borras.",Brut,Amarelo-claro,"Frutas frescas, frutas secas, fermento, brioche","Fresco, cremoso, médio corpo, frutado, cítrico, fermento",9 °C,6 anos,"Drumet de frango ao molho asiático, linguado alla Belle Meunière, lagosta ao thermidor, risoto de mignon e queijo brie em redução de frutas vermelhas, lascas de joelho de porco defumado com purê de maçã, lula salteada ao alho e páprica defumada.",1.0,1.0
https://www.wine.com.br/vinhos/marianne-floreal-2015/prod18405.html,Marianne Floreal 2015,"Tinto com aromas de frutas maduras, como ameixa e framboesa, com notas de tosta, especiarias, tabaco e nuance defumada. Em boca, se mostra harmônico, estruturado, com acidez agradável, taninos presentes e bom final. Elaborado em Simonsberg-Paarl, este exemplar contou com a assessoria de Michel Rolland em sua elaboração. A Marianne Wine Estate é uma vinícola com alma francesa, pois seu proprietário, Christian Dauriac, possui vários Châteaux em Bordeaux, região considerada o coração do mundo do vinho atualmente.",349.9,297.42,15.0,Tinto,"Merlot (40%), Cabernet Sauvignon (40%), Shiraz (20%)",África do Sul,Simonsberg-Paarl,Marianne Wine Estate,14.50% ABV,20 meses em barricas de carvalho francês de primeiro uso,Seco,Rubi,"Frutas maduras, tosta, especiarias, tabaco, defumado","Harmônico, estruturado, acidez agradável, taninos presentes, bom final",16 °C,,"Vitela ao molho de cogumelos, lasanha à bolonhesa, paleta de cordeiro com batatas ao alecrim, stinco suíno com cebolas carameladas, ossobuco com polenta, penne à carbonara, queijos maduros.",3.0,5.0
https://www.wine.com.br/vinhos/louis-m-martini-napa-valley-cabernet-sauvignon-2015/prod20402.html,Louis M. Martini Napa Valley Cabernet Sauvignon 2015,"Tinto elaborado predominantemente com a Cabernet Sauvignon, pela excepcional vinícola Louis M. Martini, que por mais de 80 anos vem produzindo vinhos de classe mundial. É no famoso terroir de Napa Valley que as uvas desse exemplar ganham vida e amadurecem perfeitamente.",345.9,294.02,15.0,Tinto,"Cabernet Sauvignon (90%), Petite Sirah (5%), Petit Verdot (4%), Malbec (1%)",Estados Unidos,Napa Valley,Louis M. Martini Winery,15.10% ABV,21 meses em barris de carvalho francês e americano.,Seco,Rubi,"Frutas negras maduras, alcaçuz, couro, tosta, cedro","Complexo, encorpado, taninos presentes, fresco, amadeirado",16 °C,10 anos,"Filé tornedor ao molho madeira, ojo de bife, lombo de cordeiro ao molho poivre, fondue de carne, parpadelle ao ragu de costela e queijos de massa dura.",2.0,3.5
https://www.wine.com.br/vinhos/champagne-jacquart-mosaique-brut/prod6361.html,Champagne Jacquart Mosaïque Brut,"Suas borbulhas são delicadas e numerosas, o aroma é rico em notas de frutas e brioche. Em boca, é intensamente refrescante, cremoso, de médio corpo e elegante. A Maison Jacquart é famosa por produzir champagnes de extrema qualidade como este Brut Mosaïque reconhecido com 92 pontos Wine Spectator.",310.23,263.7,15.0,Espumante,"Chardonnay (40%), Pinot Noir (35%), Pinot Meunier (25%)",França,Champagne,Jacquart,12.50% ABV,Método tradicional (segunda fermentação em garrafa),Brut,Amarelo,"Pera, pêssego e maçã, damasco, brioche","Intenso, fresco, cremoso, médio corpo, elegante",7 °C,4 anos,"Carpaccio de salmão, camarão à provençal, lagosta grelhada na manteiga, vieiras gratinadas, risoto de frutos do mar, moqueca de badejo com camarões.",23.0,4.0
https://www.wine.com.br/vinhos/chateau-de-la-riviere-a-o-c-fronsac-2006/prod18245.html,Château de La Rivière A.O.C. Fronsac 2006,"Um Bordeaux maduro e sedoso no paladar, emoldurado por aromas complexos que trazem figo seco e frutas negras em compota, com nuances de defumado, couro, pimenta e especiarias. É elaborado no Château de La Rivière, propriedade secular, cuja origem remonta ao século 8, época de Carlos Magno, que teria sido o responsável pela primeira edificação que lhe deu origem. Recebeu medalha de ouro no Concurso de Vinhos de Paris, e medalha de prata no Concurso de Vinhos de Mâcon, 17 pontos pelo Guia Gault & Millau, entre outras premiações.",-1.0,-1.0,,Tinto,"Merlot (84%), Cabernet Franc (8%), Cabernet Sauvignon (6%), Malbec (2%)",França,Fronsac,Château de La Rivière,13.00% ABV,"40% do vinho amadurece por 5 meses em barricas novas de carvalho, e 60% dele por 6 meses sobre as borras finas em barricas de carvalho usadas.",Seco,Rubi com reflexos granada,"Figo seco, frutas negras em compota, defumado, couro, pimenta, especiarias","Médio corpo, taninos sedosos, acidez agradável, maduro, bom final",16 °C,14 anos,"Risoto de funghi secchi com medalha de filé mignon, stinco de cordeiro assado com purê de mandioquinha, frango à caçadora, bucatini com ragu de pato, berinjela à parmigiana, e queijos duros.",1.0,5.0
https://www.wine.com.br/vinhos/maycas-del-limari-quebrada-seca-chardonnay-2015/prod22349.html,Maycas del Limarí Quebrada Seca Chardonnay 2015,"Vinho mais pontuado da Maycas do Limarí, o ícone branco Quebrada Seca vem do vinhedo de mesmo nome,  localizado na margem norte do rio Limarí, 190 metros acima do nível do mar. A influência climática atua positivamente no ciclo da videira, e dá origem a uvas excepcionais. Recebeu altas pontuações dos principais críticos e revistas do mundo do vinho. Aprecie lentamente.",282.4,240.04,15.0,Branco,Chardonnay (100%),Chile,Valle del Limarí,Maycas del Limarí,14.00% ABV,"14 meses em barricas de carvalho borgonhesas, sendo 20% novas.",Seco,Amarelo-claro,"Mineral, frutas amarelas maduras, frutas brancas, chá, mel","Encorpado, untuoso, boa acidez, final longo",10 °C,9 anos,"Ostras frescas ao maracujá, paella, frigideira de siri, lombo suíno com farofa de damasco, frango ao creme de milho, lasanha de ricota e espinafre.",4.0,5.0
https://www.wine.com.br/vinhos/val-delle-rose-aurelio-d-o-c-maremma-toscana-2016/prod20896.html,Val delle Rose Aurelio D.O.C. Maremma Toscana 2016,"Com uma produção limitada, este tinto considerado um Super Toscano, expressa a tipicidade do terroir de Maremma Toscana. Elaborado pela vinícola Val delle Rose, o nome desse rótulo, ""Aurelio"", deriva de uma estrada que contorna a costa sul dessa bela região italiana.",327.1,278.04,15.0,Tinto,"Merlot (95%), Cabernet Franc (5%)",Itália,Maremma Toscana,Val delle Rose,14.50% ABV,"12 meses em barricas de carvalho, mais 6 meses em garrafa.",Seco,Rubi,"Amora, cereja, framboesa, ameixa, especiarias, terroso","Bom corpo, taninos sedosos, fresco",15 °C,6 anos,"Bistecca alla Fiorentina, polenta mole com molho de javali, pappardelle com ragu de cordeiro, pimentão vermelho recheado com risoto de açafrão, pizza de presunto cru com parmesão, queijos semiduros. ",1.0,5.0
https://www.wine.com.br/vinhos/calyptra-inedito-limited-edition-2015/prod22658.html,Calyptra Inédito Limited Edition 2015,"Esse rótulo ícone da Calyptra, pontuado por Robert Parker com 92 pontos, possui uma produção limitada, com apenas 2.000 garrafas para todo o mundo. O longo amadurecimento em barricas de carvalho, fabricadas na própria vinícola, agrega intensidade de aromas e sabores, deixando esse vinho ainda mais nobre.",282.2,239.87,15.0,Tinto,"Cabernet Sauvignon (75.00%), Merlot (15.00%), Syrah (10.00%)",Chile,Valle del Cachapoal,Calyptra,15.00% ABV,26 meses em barricas novas de carvalho francês.,Seco,Rubi intenso,"Frutas negras maduras, defumado, especiarias","Potente, taninos presentes, boa acidez, amadeirado, final persistente",16 °C,15 anos,"Tournedos de mignon com cogumelos gratinados, costeleta de cordeiro ao molho de hortelã, carré de javali ao molho de pimenta rosa, massa gratinada, escondidinho de carne-seca, queijos de sabor forte.",5.0,5.0
https://www.wine.com.br/vinhos/cantine-pellegrino-nes-d-o-p-passito-di-pantelleria-2016-500-ml/prod19318.html,Cantine Pellegrino Nes D.O.P. Passito di Pantelleria 2016 500 ml,"Elaborado pela Cantine Pellegrino, tradicional vinícola siciliana desde 1880, é um vinho doce feito a partir da uva Zibibbo, nome local da Muscat de Alexandria. Intenso e aromático é uma excelente opção para finalizar uma refeição, tal como um licor, ou acompanhando uma deliciosa sobremesa.",255.3,158.41,38.0,Licoroso,Zibibbo (100%),Itália,Pantelleria,Cantine Pellegrino,14.50% ABV,10 meses em tanques de aço inox.,Suave/Doce,Âmbar,"Frutas cristalizadas, frutas cítricas, eucalipto, sálvia, damasco","Doce, bom corpo, acidez delicada, frutas cristalizadas, final persistente",10 °C,5 anos,"Pudim de leite, creme brulée, pastel de Belém, torta de frutas cristalizadas, burma (doce árabe), doces e queijos azuis.",2.0,5.0
https://www.wine.com.br/vinhos/fantinel-prosecco-extra-dry-doc-1-5-ml/prod8325.html,"Fantinel Prosecco Extra Dry Doc 1,5 Ml","Refrescante, com notas de frutas e minerais, este Prosecco é um clássico nos momentos de descontração. Esse espumante é produzido pela Fantinel uma renomada vinícola italiana que possui décadas no mundo do vinho. Recebeu a Silver Medal no concurso Prosecco Masters no Reino Unido, em março de 2017.",216.5,141.7,35.0,Espumante,Glera (100%),Itália,Friuli,Fantinel,11.50% ABV,Método Charmat,Seco,Amarelo claro com reflexos esverdeados. Perlage persistente.,"Flores brancas, cítrico, notas de maça verde.","Macio, aveludado, refrescante, frutas cítricas, notas minerais.",8 °C,3 anos,"Suflê de camarão, bacalhoada, ostras frescas, ceviche, isca de peixe, carpaccio de salmão, risoto de camarão.",11.0,4.5
https://www.wine.com.br/vinhos/frei-brothers-reserve-russian-river-pinot-noir-2015/prod20902.html,Frei Brothers Reserve Russian River Pinot Noir 2015,"Esse exemplar é elaborado com toda a maestria da Frei Brothers, uma vinícola engajada com a sustentabilidade. Valor intrinsecamente ligado ao seu compromisso de fornecer os melhores vinhos possíveis hoje e para as futuras gerações.",214.1,121.93,44.0,Tinto,Pinot Noir (100%),Estados Unidos,Russian River Valley,Frei Brothers ,14.20% ABV,10 meses em barricas de carvalho francês e americano.,Seco,Rubi claro,"Frutas vermelhas, especiarias, defumado","Corpo de leve para médio, taninos macios, acidez agradável",15 °C,6 anos,"Paillard de mignon com batatas, risoto de queijo brie e abobrinha, gratinado de bacalhau com tomate, picanha suína ao molho de cogumelos, pasta al pomodoro, kafta vegetariana.",1.0,3.0
